Date,Open,High,Low,Close,Adj Close,Volume
2023-03-02,16.899999618530273,17.149999618530273,16.799999237060547,17.100000381469727,16.758533477783203,2334082
2023-03-03,17.200000762939453,17.200000762939453,17.0,17.149999618530273,16.80753517150879,1553131
2023-03-06,17.25,17.350000381469727,17.100000381469727,17.200000762939453,16.856536865234375,2108772
2023-03-07,17.200000762939453,17.5,17.100000381469727,17.299999237060547,16.954538345336914,3934353
2023-03-08,17.200000762939453,17.299999237060547,17.149999618530273,17.25,16.90553855895996,2062057
2023-03-09,17.299999237060547,17.350000381469727,17.0,17.0,16.66053009033203,2389200
2023-03-10,16.850000381469727,16.850000381469727,16.450000762939453,16.5,16.170515060424805,4596675
2023-03-13,16.100000381469727,16.5,16.100000381469727,16.399999618530273,16.072511672973633,3022736
2023-03-14,16.299999237060547,16.399999618530273,16.149999618530273,16.200000762939453,15.876505851745605,1944646
2023-03-15,16.299999237060547,16.350000381469727,16.100000381469727,16.100000381469727,15.778502464294434,1665307
2023-03-16,16.100000381469727,16.100000381469727,15.300000190734863,15.5,15.190483093261719,4862908
2023-03-17,15.800000190734863,15.850000381469727,15.550000190734863,15.699999809265137,15.386489868164062,2177619
2023-03-20,15.699999809265137,15.800000190734863,15.649999618530273,15.699999809265137,15.386489868164062,1048861
2023-03-21,15.699999809265137,15.899999618530273,15.699999809265137,15.699999809265137,15.386489868164062,1283621
2023-03-22,15.800000190734863,15.800000190734863,15.649999618530273,15.699999809265137,15.386489868164062,1254459
2023-03-23,15.699999809265137,15.699999809265137,15.550000190734863,15.600000381469727,15.288487434387207,1279379
2023-03-24,15.75,15.75,15.550000190734863,15.600000381469727,15.288487434387207,2381676
2023-03-27,15.649999618530273,15.850000381469727,15.600000381469727,15.699999809265137,15.386489868164062,1591052
2023-03-28,15.699999809265137,15.699999809265137,15.550000190734863,15.600000381469727,15.288487434387207,1012535
2023-03-29,15.600000381469727,15.699999809265137,15.550000190734863,15.600000381469727,15.288487434387207,905649
2023-03-30,15.649999618530273,15.649999618530273,15.5,15.550000190734863,15.239484786987305,1104975
2023-03-31,15.600000381469727,15.75,15.550000190734863,15.699999809265137,15.386489868164062,946367
2023-04-06,15.699999809265137,15.699999809265137,15.5,15.5,15.190483093261719,1256227
2023-04-07,15.600000381469727,15.649999618530273,15.5,15.600000381469727,15.288487434387207,991675
2023-04-10,15.699999809265137,15.75,15.649999618530273,15.649999618530273,15.337488174438477,798870
2023-04-11,15.800000190734863,15.800000190734863,15.600000381469727,15.649999618530273,15.337488174438477,972795
2023-04-12,15.699999809265137,15.949999809265137,15.600000381469727,15.850000381469727,15.53349494934082,2501444
2023-04-13,16.0,16.350000381469727,15.850000381469727,16.299999237060547,15.974507331848145,4531675
2023-04-14,16.450000762939453,16.450000762939453,16.100000381469727,16.100000381469727,15.778502464294434,3069300
2023-04-17,16.100000381469727,16.149999618530273,15.949999809265137,16.0,15.680499076843262,1658669
2023-04-18,16.100000381469727,16.149999618530273,15.800000190734863,15.800000190734863,15.484493255615234,1450607
2023-04-19,15.850000381469727,16.0,15.75,15.75,15.435491561889648,1471252
2023-04-20,15.75,15.800000190734863,15.600000381469727,15.649999618530273,15.337488174438477,1147189
2023-04-21,15.600000381469727,15.699999809265137,15.399999618530273,15.399999618530273,15.092479705810547,1868191
2023-04-24,15.399999618530273,15.449999809265137,15.25,15.300000190734863,14.994477272033691,1215963
2023-04-25,15.399999618530273,15.5,14.850000381469727,14.850000381469727,14.55346393585205,3175368
2023-04-26,14.899999618530273,15.25,14.899999618530273,15.149999618530273,14.847472190856934,2495161
2023-04-27,15.199999809265137,15.199999809265137,14.949999809265137,15.050000190734863,14.749469757080078,1009267
2023-04-28,15.199999809265137,15.25,15.100000381469727,15.199999809265137,14.89647388458252,1294448
2023-05-02,15.199999809265137,15.350000381469727,15.0,15.350000381469727,15.043478965759277,1914487
2023-05-03,15.300000190734863,15.300000190734863,15.0,15.0,14.700468063354492,1476834
2023-05-04,15.100000381469727,15.149999618530273,14.800000190734863,14.850000381469727,14.55346393585205,1950530
2023-05-05,15.100000381469727,15.25,15.0,15.199999809265137,14.89647388458252,2960145
2023-05-08,15.300000190734863,15.300000190734863,15.199999809265137,15.199999809265137,14.89647388458252,1582284
2023-05-09,15.25,15.350000381469727,15.149999618530273,15.25,14.945475578308105,3384379
2023-05-10,15.199999809265137,15.300000190734863,15.149999618530273,15.25,14.945475578308105,2185167
2023-05-11,15.300000190734863,15.300000190734863,15.100000381469727,15.100000381469727,14.798471450805664,2291449
2023-05-12,15.050000190734863,15.199999809265137,14.949999809265137,15.199999809265137,14.89647388458252,2830750
2023-05-15,15.0,15.25,15.0,15.199999809265137,14.89647388458252,1830550
2023-05-16,15.199999809265137,15.300000190734863,15.149999618530273,15.25,14.945475578308105,1253541
2023-05-17,15.25,15.649999618530273,15.199999809265137,15.5,15.190483093261719,3135223
2023-05-18,15.399999618530273,15.600000381469727,15.399999618530273,15.5,15.190483093261719,1820381
2023-05-19,15.5,15.600000381469727,15.350000381469727,15.350000381469727,15.043478965759277,1267886
2023-05-22,15.350000381469727,15.5,15.25,15.449999809265137,15.141481399536133,1158729
2023-05-23,15.449999809265137,15.649999618530273,15.449999809265137,15.5,15.190483093261719,1294030
2023-05-24,15.5,15.649999618530273,15.449999809265137,15.600000381469727,15.288487434387207,1484078
2023-05-25,15.5,15.550000190734863,15.25,15.25,14.945475578308105,2017050
2023-05-26,15.25,15.350000381469727,15.149999618530273,15.300000190734863,14.994477272033691,1993667
2023-05-29,15.350000381469727,15.449999809265137,15.25,15.300000190734863,14.994477272033691,1652588
2023-05-30,15.300000190734863,15.449999809265137,15.25,15.350000381469727,15.043478965759277,1439591
2023-05-31,15.350000381469727,15.449999809265137,15.25,15.449999809265137,15.141481399536133,1577476
2023-06-01,15.399999618530273,15.449999809265137,15.25,15.300000190734863,14.994477272033691,1570417
2023-06-02,15.350000381469727,15.350000381469727,15.199999809265137,15.300000190734863,14.994477272033691,2785732
2023-06-05,15.300000190734863,15.75,15.300000190734863,15.600000381469727,15.288487434387207,3961242
2023-06-06,15.649999618530273,15.75,15.550000190734863,15.600000381469727,15.288487434387207,1242150
2023-06-07,15.75,15.75,15.600000381469727,15.600000381469727,15.288487434387207,1473944
2023-06-08,15.600000381469727,15.600000381469727,15.449999809265137,15.449999809265137,15.141481399536133,1152494
2023-06-09,15.449999809265137,15.600000381469727,15.399999618530273,15.550000190734863,15.239484786987305,1611246
2023-06-12,15.5,15.550000190734863,15.350000381469727,15.350000381469727,15.043478965759277,1290460
2023-06-13,15.300000190734863,15.350000381469727,15.199999809265137,15.350000381469727,15.043478965759277,1893715
2023-06-14,15.399999618530273,15.550000190734863,15.300000190734863,15.300000190734863,14.994477272033691,1881632
2023-06-15,15.300000190734863,15.399999618530273,15.25,15.350000381469727,15.043478965759277,1836154
2023-06-16,15.399999618530273,15.800000190734863,15.300000190734863,15.449999809265137,15.141481399536133,3899493
2023-06-19,15.5,15.649999618530273,15.399999618530273,15.550000190734863,15.239484786987305,1773305
2023-06-20,15.550000190734863,15.600000381469727,15.449999809265137,15.5,15.190483093261719,1269219
2023-06-21,15.5,15.550000190734863,15.449999809265137,15.5,15.190483093261719,1238300
2023-06-26,15.600000381469727,16.100000381469727,15.550000190734863,15.800000190734863,15.484493255615234,6362514
2023-06-27,15.800000190734863,15.899999618530273,15.600000381469727,15.649999618530273,15.337488174438477,2497479
2023-06-28,15.75,15.800000190734863,15.600000381469727,15.699999809265137,15.386489868164062,1221118
2023-06-29,15.800000190734863,15.949999809265137,15.649999618530273,15.699999809265137,15.386489868164062,1400254
2023-06-30,15.75,15.800000190734863,15.649999618530273,15.699999809265137,15.386489868164062,1087327
2023-07-03,15.699999809265137,15.800000190734863,15.649999618530273,15.800000190734863,15.484493255615234,1824585
2023-07-04,15.800000190734863,15.850000381469727,15.699999809265137,15.75,15.435491561889648,2136850
2023-07-05,15.800000190734863,16.0,15.75,15.850000381469727,15.53349494934082,2308713
2023-07-06,15.75,15.949999809265137,15.649999618530273,15.800000190734863,15.484493255615234,2272129
2023-07-07,15.699999809265137,15.699999809265137,15.5,15.600000381469727,15.288487434387207,2579460
2023-07-10,15.5,15.550000190734863,15.25,15.25,14.945475578308105,2442329
2023-07-11,15.399999618530273,15.399999618530273,15.149999618530273,15.149999618530273,14.847472190856934,1344171
2023-07-12,15.199999809265137,15.25,15.0,15.050000190734863,14.749469757080078,1882462
2023-07-13,15.199999809265137,15.199999809265137,14.850000381469727,15.0,14.700468063354492,3995468
2023-07-14,15.100000381469727,15.199999809265137,15.0,15.050000190734863,14.749469757080078,1863428
2023-07-17,15.050000190734863,15.149999618530273,14.949999809265137,15.100000381469727,14.798471450805664,1566002
2023-07-18,15.100000381469727,15.149999618530273,14.850000381469727,15.050000190734863,14.749469757080078,1820245
2023-07-19,15.0,15.0,14.800000190734863,14.949999809265137,14.651466369628906,2473382
2023-07-20,14.949999809265137,15.149999618530273,14.850000381469727,15.050000190734863,14.749469757080078,1751101
2023-07-21,15.0,15.100000381469727,14.899999618530273,15.0,14.700468063354492,2356591
2023-07-24,15.050000190734863,15.25,14.850000381469727,15.100000381469727,14.798471450805664,2822309
2023-07-25,15.0,15.149999618530273,14.850000381469727,15.100000381469727,14.798471450805664,3315737
2023-07-26,14.899999618530273,15.199999809265137,14.899999618530273,15.0,15.0,2433054
2023-07-27,15.149999618530273,15.199999809265137,15.050000190734863,15.149999618530273,15.149999618530273,1719000
2023-07-28,15.149999618530273,15.199999809265137,15.050000190734863,15.149999618530273,15.149999618530273,1117172
2023-07-31,15.199999809265137,15.199999809265137,14.899999618530273,14.949999809265137,14.949999809265137,3004086
2023-08-01,15.149999618530273,15.300000190734863,15.100000381469727,15.199999809265137,15.199999809265137,2358429
2023-08-02,15.199999809265137,15.949999809265137,15.149999618530273,15.399999618530273,15.399999618530273,7578200
2023-08-04,15.5,15.850000381469727,15.399999618530273,15.850000381469727,15.850000381469727,4352011
2023-08-07,15.800000190734863,15.800000190734863,15.399999618530273,15.600000381469727,15.600000381469727,3295031
2023-08-08,15.649999618530273,15.800000190734863,15.5,15.600000381469727,15.600000381469727,1901104
2023-08-09,15.600000381469727,15.600000381469727,15.199999809265137,15.25,15.25,2437088
2023-08-10,15.199999809265137,15.199999809265137,15.0,15.100000381469727,15.100000381469727,1372474
2023-08-11,15.050000190734863,15.149999618530273,14.949999809265137,15.0,15.0,1572902
2023-08-14,14.899999618530273,14.899999618530273,14.399999618530273,14.399999618530273,14.399999618530273,3029504
2023-08-15,14.699999809265137,15.149999618530273,14.600000381469727,15.0,15.0,2851926
2023-08-16,15.0,15.199999809265137,14.800000190734863,15.199999809265137,15.199999809265137,2571245
2023-08-17,15.149999618530273,15.149999618530273,14.75,15.0,15.0,3075847
2023-08-18,15.100000381469727,15.25,14.899999618530273,15.25,15.25,1621198
2023-08-21,15.199999809265137,15.25,15.100000381469727,15.149999618530273,15.149999618530273,1116055
2023-08-22,15.149999618530273,15.199999809265137,15.0,15.100000381469727,15.100000381469727,863508
2023-08-23,15.199999809265137,15.199999809265137,15.0,15.149999618530273,15.149999618530273,1275876
2023-08-24,15.149999618530273,15.149999618530273,14.899999618530273,15.050000190734863,15.050000190734863,1880044
2023-08-25,15.0,15.25,15.0,15.050000190734863,15.050000190734863,1485074
2023-08-28,15.0,15.199999809265137,15.0,15.100000381469727,15.100000381469727,605800
2023-08-29,15.050000190734863,15.149999618530273,14.949999809265137,15.100000381469727,15.100000381469727,1189013
2023-08-30,15.0,15.149999618530273,15.0,15.050000190734863,15.050000190734863,887983
2023-08-31,15.050000190734863,15.149999618530273,14.949999809265137,15.149999618530273,15.149999618530273,1370848
2023-09-01,15.050000190734863,15.199999809265137,15.050000190734863,15.199999809265137,15.199999809265137,1211707
2023-09-04,15.149999618530273,15.600000381469727,15.149999618530273,15.449999809265137,15.449999809265137,2622240
2023-09-05,15.449999809265137,15.449999809265137,15.25,15.300000190734863,15.300000190734863,878210
2023-09-06,15.350000381469727,15.350000381469727,15.149999618530273,15.300000190734863,15.300000190734863,1044348
2023-09-07,15.199999809265137,15.25,15.100000381469727,15.149999618530273,15.149999618530273,1375187
2023-09-08,15.100000381469727,15.149999618530273,15.0,15.149999618530273,15.149999618530273,1098420
2023-09-11,15.149999618530273,15.199999809265137,15.0,15.199999809265137,15.199999809265137,1634263
2023-09-12,15.199999809265137,15.25,15.100000381469727,15.25,15.25,955606
2023-09-13,15.25,15.25,15.149999618530273,15.25,15.25,879723
2023-09-14,15.199999809265137,15.350000381469727,15.199999809265137,15.300000190734863,15.300000190734863,1241950
2023-09-15,15.350000381469727,15.5,15.300000190734863,15.449999809265137,15.449999809265137,1725890
2023-09-18,15.449999809265137,15.699999809265137,15.449999809265137,15.5,15.5,1932215
2023-09-19,15.5,15.550000190734863,15.399999618530273,15.399999618530273,15.399999618530273,834750
2023-09-20,15.449999809265137,15.600000381469727,15.449999809265137,15.449999809265137,15.449999809265137,1101851
2023-09-21,15.449999809265137,15.5,15.199999809265137,15.300000190734863,15.300000190734863,1146110
2023-09-22,15.25,15.350000381469727,15.199999809265137,15.300000190734863,15.300000190734863,750358
2023-09-25,15.300000190734863,15.350000381469727,15.25,15.300000190734863,15.300000190734863,414503
2023-09-26,15.25,15.300000190734863,15.149999618530273,15.25,15.25,1096849
2023-09-27,15.149999618530273,15.300000190734863,15.100000381469727,15.25,15.25,1780116
2023-09-28,15.149999618530273,15.25,15.0,15.25,15.25,2529196
2023-10-02,15.25,15.25,15.149999618530273,15.25,15.25,953323
2023-10-03,15.25,15.25,15.149999618530273,15.199999809265137,15.199999809265137,1270290
2023-10-04,15.100000381469727,15.199999809265137,15.0,15.199999809265137,15.199999809265137,2481530
2023-10-05,15.149999618530273,15.399999618530273,15.149999618530273,15.25,15.25,895334
2023-10-06,15.25,15.350000381469727,15.199999809265137,15.300000190734863,15.300000190734863,887608
2023-10-11,15.300000190734863,15.300000190734863,15.100000381469727,15.25,15.25,1831801
2023-10-12,15.300000190734863,15.300000190734863,15.149999618530273,15.300000190734863,15.300000190734863,1640025
2023-10-13,15.149999618530273,15.300000190734863,15.100000381469727,15.300000190734863,15.300000190734863,1592220
2023-10-16,15.25,15.25,15.149999618530273,15.149999618530273,15.149999618530273,810265
